Date,Open,High,Low,Close,Volume
2024-08-12,2548.318392341025,2566.9913223272056,2544.9083928478212,2563.5813228340016,4593679
2024-08-13,2582.3976612860342,2592.523710367358,2553.309095615318,2563.4351446966416,9961478
2024-08-14,2556.643952018809,2557.0159664355724,2540.5131035966547,2540.885118013418,2186075
2024-08-15,2507.675537136988,2515.001306833547,2505.931109024999,2513.2568787215578,9722527
2024-08-16,2474.0751536494477,2500.485117080824,2461.0588269402774,2487.4687903716535,9982378
2024-08-19,2491.419592160529,2505.8574493821975,2476.1174843548865,2490.555341576555,6329455
2024-08-20,2425.5211959585854,2434.4839198073323,2415.215878835349,2424.178602684096,7863675
2024-08-21,2407.5470770185675,2425.2591275673544,2378.684294827008,2396.396345375795,7232821
2024-08-22,2352.2185559522704,2375.1383989128626,2347.3759453579087,2370.295788318501,10362022
2024-08-23,2353.7168871593663,2395.2476112616378,2318.7088022210614,2360.239526323333,16463266
2024-08-26,2353.1089702538834,2364.1860260561625,2340.617163922846,2351.694219725125,5638526
2024-08-27,2356.220369287292,2356.6946958683866,2351.832581625007,2352.3069082061015,9300482
2024-08-28,2407.757415257657,2415.9412465971277,2402.412031118736,2410.5958624582067,10844534
2024-08-29,2423.746217312138,2447.592074728753,2415.321572120759,2439.1674295373737,7992242
2024-08-30,2414.7527857929526,2449.9230221784514,2392.4569161055097,2427.6271524910085,14333573
2024-09-02,2418.3693076610884,2426.6693129912683,2416.89482959386,2425.1948349240397,14166350
2024-09-03,2398.9178302328473,2413.4954809055525,2371.166390280593,2385.7440409532983,2589072
2024-09-04,2396.511877614381,2421.103335048543,2376.549951202692,2401.141408636854,12108588
2024-09-05,2404.3390368974397,2425.655629866508,2371.9631409251265,2393.279733894195,4431512
2024-09-06,2427.019097196651,2433.6776801936267,2415.622632088387,2422.281215085363,11086434
2024-09-09,2437.3028923380184,2462.520915002899,2400.979968078971,2426.1979907438517,12128019
2024-09-10,2435.7967849993847,2446.651045942402,2405.140653384747,2415.9949143277645,12382234
2024-09-11,2422.0054780152286,2465.5232117439477,2392.65825706143,2436.175990790149,12453449
2024-09-12,2467.915636325201,2477.921922507864,2466.8277562965404,2476.8340424792036,10248462
2024-09-13,2478.185986551689,2498.1811770199124,2467.651816167295,2487.647006635518,8179434
2024-09-16,2496.0573402122095,2498.8480461434733,2480.119688609878,2482.9103945411416,14494657
2024-09-17,2472.515859435148,2485.9096725262452,2468.7106455230346,2482.104458614132,10354024
2024-09-18,2438.475569606391,2464.2290313393028,2429.644315861229,2455.3977775941407,11971318
2024-09-19,2429.854372174151,2446.885075004587,2421.076459282505,2438.107162112941,6881784
2024-09-20,2437.0963241922354,2468.316497632651,2402.970347581799,2434.190521022215,8021988
2024-09-23,2398.035892407757,2405.473992054515,2393.182210047643,2400.620309694401,8094811
2024-09-24,2396.7685792561933,2407.516747636784,2393.03969773133,2403.7878661119207,10221552
2024-09-25,2396.6227486391963,2415.8873549987525,2382.7405824236967,2402.005188783253,5382549
2024-09-26,2369.400887116425,2392.450606188431,2346.9030501560314,2369.952769228037,6410719
2024-09-27,2338.1104150291867,2351.750546709082,2324.1675637723074,2337.8076954522026,2027358
2024-09-30,2370.249257243654,2385.6478927279163,2341.003421153334,2356.402056637596,16177498
2024-10-01,2343.2218965167026,2345.6294061993967,2338.147862033892,2340.5553717165863,6292244
2024-10-02,2324.6673455307528,2336.4005379840723,2322.720298889345,2334.4534913426646,3866029
2024-10-03,2290.876883136194,2312.433589164922,2279.2576856900114,2300.8143917187394,7780556
2024-10-04,2339.595064137618,2349.0520700017314,2319.841868286083,2329.2988741501963,11224359
2024-10-07,2351.326050195312,2369.6574859830453,2308.3262113782184,2326.657647165952,13298201
2024-10-08,2371.3711585257834,2372.3697989680077,2370.597009655874,2371.5956500980983,12776563
2024-10-09,2388.048709170443,2413.5663404085994,2376.3937443759473,2401.9113756141037,9655944
2024-10-10,2407.102610424601,2427.879008036807,2380.901605149301,2401.678002761507,11055226
2024-10-11,2447.454530144544,2475.9810127352653,2404.6171614849554,2433.1436440756765,11999042
2024-10-14,2487.619271323494,2493.037086073157,2473.6378795301307,2479.0556942797934,10065678
2024-10-15,2480.708012909228,2494.01498698389,2469.6374501891073,2482.9444242637696,4707708
2024-10-16,2496.577535997268,2505.269165797345,2491.6289245709618,2500.3205543710387,6929276
2024-10-17,2537.7315352086293,2566.282781774515,2500.358678866664,2528.9099254325497,4334584
2024-10-18,2528.667151671273,2541.0412475664175,2507.7502452726,2520.124341167744,8857511
2024-10-21,2504.812649392352,2512.689335301054,2495.4358786626485,2503.312564571351,9294216
2024-10-22,2545.9097117930514,2552.397051505221,2526.117422974556,2532.6047626867257,8167683
2024-10-23,2503.951094223781,2530.159873568222,2494.168692777415,2520.3774721218556,10135966
2024-10-24,2530.8655608130052,2549.4092001842414,2519.721226637075,2538.264866008311,9803940
2024-10-25,2535.074245583032,2559.567288967355,2523.841782171844,2548.3348255561673,6869026
2024-10-28,2570.2778064024615,2607.9944961522842,2543.779891061174,2581.496580810997,16647836
2024-10-29,2601.355360082577,2605.499410143025,2583.3243613199415,2587.4684113803896,12357638
2024-10-30,2570.1249753327997,2587.3778847040994,2558.732906575341,2575.9858159466407,8678234
2024-10-31,2534.5819530073536,2571.3511932280394,2532.3924888060305,2569.1617290267163,8245818
2024-11-01,2553.0342213582367,2586.0918013995474,2509.3331806903307,2542.3907607316414,10464309
2024-11-04,2588.0819533534195,2614.8336763367033,2549.378348189675,2576.1300711729587,10168627
2024-11-05,2595.3774978966985,2599.8003923645124,2575.8243543396347,2580.2472488074486,13004289
2024-11-06,2573.8738441935225,2592.7961360841077,2554.5872191527774,2573.5095110433626,8776468
2024-11-07,2564.2375651094326,2586.0277412648165,2550.8296600130534,2572.6198361684374,7275724
2024-11-08,2529.50902294317,2566.9698113782883,2509.391611614923,2546.8524000500415,10105756
2024-11-11,2577.724918923985,2599.658553864334,2555.12088963974,2577.054524580089,5159347
2024-11-12,2579.3503433939823,2581.990875652005,2560.9778096578266,2563.618341915849,7489497
2024-11-13,2584.8136267583027,2592.707191788151,2571.8941200664613,2579.7876850963094,4517662
2024-11-14,2571.668558636547,2593.328487996579,2556.2085954460827,2577.8685248061147,9560541
2024-11-15,2553.2081237564066,2567.407836815089,2545.630191023997,2559.8299040826796,9820103
2024-11-18,2553.6070523382714,2562.8365522272697,2522.9292009652077,2532.158700854206,9179144
2024-11-19,2524.65782038579,2552.5615748280607,2506.8832363983342,2534.786990840605,13602274
2024-11-20,2510.394528059539,2531.0704650426005,2492.473152765766,2513.1490897488275,14036533
2024-11-21,2496.9510736271427,2503.0935740646723,2492.149054633178,2498.2915550707075,12541824
2024-11-22,2510.02215465473,2511.664681422282,2508.188324143903,2509.830850911455,7555050
2024-11-25,2492.115248929072,2515.9717929153185,2488.0578093295553,2511.9143533158017,8777162
2024-11-26,2518.1421940466143,2531.320106053002,2509.76942991486,2522.9473419212477,6023809
2024-11-27,2473.3846337958653,2509.3304430762837,2453.65136499631,2489.5971742767283,11060148
2024-11-28,2503.178417740334,2504.789039142979,2495.3283992990523,2496.9390207016972,9593586
2024-11-29,2530.0219516650322,2536.071712333489,2517.5295142956925,2523.579274964149,5569224
2024-12-02,2588.455120599186,2599.5529304616025,2581.4764424448886,2592.574252307305,9310528
2024-12-03,2610.769620897085,2620.8797160249355,2587.977363322358,2598.0874584502085,11550148
2024-12-04,2595.5433223292703,2621.9123633792565,2594.1434634426787,2620.512504492665,8332342
2024-12-05,2633.051153145257,2638.835810899944,2621.3370816003085,2627.1217393549955,12097675
2024-12-06,2719.723931530374,2756.519830031896,2696.9410573674245,2733.7369558689466,12433507
2024-12-09,2703.128598673013,2704.588078498303,2696.392744115708,2697.8522239409976,8840569
2024-12-10,2749.1004159511326,2779.542209710898,2723.1947599746168,2753.6365537343822,10787934
2024-12-11,2772.4741834954893,2785.513071383499,2755.643410467487,2768.6822983554966,11707770
2024-12-12,2792.157072856264,2810.5827287934667,2775.1967622785314,2793.622418215734,4811843
2024-12-13,2822.0772781546043,2823.8359431737103,2804.057608520823,2805.816273539929,2422935
2024-12-16,2776.665401579419,2808.0328881284895,2762.0285028759513,2793.395989425022,13076141
2024-12-17,2746.8046747935537,2764.844413145735,2743.29862692247,2761.338365274651,7075093
2024-12-18,2737.6895713355984,2757.891569369707,2733.7223192302313,2753.92431726434,16071446
2024-12-19,2772.11942405029,2829.069847071389,2733.2713540165105,2790.2217770376096,14113582
2024-12-20,2828.569902487151,2835.833299165877,2811.295925814124,2818.5593224928502,9491088
2024-12-23,2797.7810602824998,2797.9390519198296,2786.246164823335,2786.404156460665,9686806
2024-12-24,2733.5095012673096,2734.3224792927585,2725.63221888257,2726.445196908019,12733125
2024-12-25,2673.2174086587197,2720.2435322501547,2642.767171485439,2689.793295076874,9604495
2024-12-26,2733.1035821959545,2748.808098768747,2722.7837720374223,2738.488288610215,9533776
2024-12-27,2689.0041295596766,2730.2057432399524,2664.207440516685,2705.409054196961,9667911
2024-12-30,2713.285715332075,2729.8613639823016,2703.9772124254537,2720.55286107568,3915345
2024-12-31,2733.321900843387,2734.187907859298,2730.6817565266642,2731.547763542575,9662405
2025-01-01,2712.1881899726227,2733.059299336308,2679.2971684089857,2700.168277772671,12142561
2025-01-02,2659.3227352505846,2663.2091229744747,2654.228859013238,2658.115246737128,7802003
2025-01-03,2656.5580415146555,2684.603628082355,2633.532868714456,2661.5784552821556,11961046
2025-01-06,2714.769908363378,2728.2301464021884,2695.738832152277,2709.1990701910877,9682508
2025-01-07,2660.2271553682945,2691.4075020989667,2632.4447653281745,2663.6251120588468,8950639
2025-01-08,2699.7578333271313,2711.38144207428,2678.070728779388,2689.694337526537,4524002
2025-01-09,2722.571731219227,2727.3198317741185,2694.351990439453,2699.1000909943446,6251617
2025-01-10,2697.3993280770933,2724.6207039032024,2657.2839947005946,2684.5053705267037,10504298
2025-01-13,2649.879516767039,2655.387344734968,2646.6153079166243,2652.123135884553,11117032
2025-01-14,2652.1642971879646,2654.3921667951463,2641.5210858840132,2643.748955491195,10219090
2025-01-15,2670.105971032064,2676.917281138726,2659.9548631233215,2666.7661732299835,10534291
2025-01-16,2669.8256286621427,2680.3080090871185,2653.830177947398,2664.312558372374,12853361
2025-01-17,2692.7943807563065,2709.6563152834397,2653.3375398750454,2670.1994744021786,17809871
2025-01-20,2591.4694043742024,2614.07710380313,2590.7139264125835,2613.321625841511,10261256
2025-01-21,2588.9410629280665,2614.197495695887,2573.8108079131284,2599.067240680949,12924263
2025-01-22,2634.101754272804,2682.386403991605,2589.252746310362,2637.537396029163,9325184
2025-01-23,2637.5010536940435,2680.537515069504,2609.543080139615,2652.5795415150756,12065558
2025-01-24,2613.8992757207984,2642.112823125289,2598.48098858904,2626.6945359935307,13111422
2025-01-27,2637.5337319872338,2649.4582299763947,2620.707722205279,2632.63222019444,9356046
2025-01-28,2634.056727138143,2646.6373883421975,2632.6745465832473,2645.255207787302,7692447
2025-01-29,2650.6456978189585,2660.773938123639,2641.9918652947854,2652.1201055994657,4010470
2025-01-30,2693.1565409045397,2707.4844682301705,2681.1143115989066,2695.4422389245374,9092348
2025-01-31,2667.5612722638207,2682.7328890895924,2649.426381825705,2664.5979986514767,11751858
2025-02-03,2624.797354475733,2655.4232498759457,2592.1035640618647,2622.7294594620776,10381695
2025-02-04,2619.6979957470535,2621.311586098952,2600.726987571319,2602.3405779232176,12634503
2025-02-05,2645.304242793576,2654.781279808984,2636.565869800401,2646.0429068158087,10627219
2025-02-06,2679.645416277787,2719.8844138617064,2651.075615073311,2691.3146126572306,8110716
2025-02-07,2671.199633500528,2699.4562905759767,2648.4199916118805,2676.6766486873294,5238762
2025-02-10,2627.56486321059,2680.5009704452627,2604.060679977755,2656.996787212428,4110243
2025-02-11,2686.217783925318,2696.606840105313,2675.5289209883517,2685.9179771683466,7531766
2025-02-12,2612.444600843978,2625.037233537336,2611.2172447682324,2623.80987746159,11583007
2025-02-13,2627.421332573261,2649.758624776734,2587.699782436045,2610.037074639518,9223573
2025-02-14,2603.3676323002924,2606.9654554680706,2597.736449450956,2601.3342726187343,9047843
2025-02-17,2623.827044624479,2647.4395702938373,2611.184530287912,2634.79705595727,12450948
2025-02-18,2666.476249714187,2678.4910228962804,2659.93959846842,2671.9543716505136,5203441
2025-02-19,2696.6395816576614,2712.3648372177963,2688.4144912263373,2704.139746786472,13716813
2025-02-20,2704.5726074606096,2710.0498310351277,2694.854675814734,2700.331899389252,12109094
2025-02-21,2668.8303144449264,2697.7318272801363,2648.9390414019235,2677.8405542371333,6248032
2025-02-24,2706.8479610325967,2720.0111947172727,2678.3648950457746,2691.5281287304506,10641305
2025-02-25,2642.088184468152,2661.350130324502,2629.77644674903,2649.03839260538,7812224
2025-02-26,2637.839410097395,2652.9810631109135,2615.406712537699,2630.5483655512176,14238849
2025-02-27,2635.165621752794,2640.906733247951,2606.8291619040065,2612.5702733991634,8341386
2025-02-28,2613.7003521731967,2615.8561662680863,2609.6417199369375,2611.797534031827,4886550
2025-03-03,2634.643642999037,2641.897925563126,2631.9076921228307,2639.1619746869196,12699204
2025-03-04,2612.333105269777,2624.406185302459,2603.0944988416704,2615.1675788743523,9899094
2025-03-05,2606.580919900853,2669.860543624204,2573.7847905731546,2637.0644142965057,11265085
2025-03-06,2611.9307696211563,2621.2848704766507,2589.6307768884085,2598.984877743903,8227769
2025-03-07,2612.3067690958596,2623.864485625224,2607.0801666411517,2618.637883170516,7800979
2025-03-10,2631.53181323894,2639.2953707702286,2619.9890957755474,2627.7526533068362,6731482
2025-03-11,2584.3090003736634,2612.0666555643165,2571.6723872183948,2599.430042409048,13765576
2025-03-12,2561.1204160571656,2604.2717731218095,2527.145453296686,2570.29681036133,13001406
2025-03-13,2625.5672174721067,2633.7836219450255,2608.068401312606,2616.284805785525,12289278
2025-03-14,2640.4951942403713,2641.3747011632386,2621.6475347319283,2622.5270416547955,8356779
2025-03-17,2592.435664599814,2599.749781170208,2587.682411644824,2594.9965282152175,10154855
2025-03-18,2579.2307254438665,2597.1368821838505,2561.6445487260353,2579.5507054660193,12396541
2025-03-19,2603.7135472186264,2620.5169061524552,2562.0710160962944,2578.8743750301232,9249075
2025-03-20,2591.0189086692144,2609.17806597557,2573.4178955717707,2591.5770528781263,13111472
2025-03-21,2589.004394982006,2598.2565927213336,2579.5795836983334,2588.831781437661,8393092
2025-03-24,2644.763144016205,2649.7207509667387,2603.592414197158,2608.550021147692,3007389
2025-03-25,2624.9940203776414,2628.5399732062724,2618.4245070400057,2621.9704598686367,7675042
2025-03-26,2605.7394811214517,2611.8011562305383,2596.5825589831843,2602.644234092271,18653159
2025-03-27,2592.631427653988,2606.3346374703365,2577.004910773591,2590.7081205899394,10482567
2025-03-28,2576.3916442530503,2593.863209809682,2563.832373642029,2581.3039391986604,6086408
2025-03-31,2625.4093953992588,2636.5989213899074,2605.0050180902053,2616.194544080854,11165102
2025-04-01,2552.6268957073,2571.5836459068823,2516.257318416794,2535.2140686163766,7720867
2025-04-02,2557.840183106169,2563.542080047346,2543.5916470036354,2549.2935439448124,6856385
2025-04-03,2559.3036672495336,2580.4188185136913,2530.7460622201265,2551.8612134842842,5216485
2025-04-04,2493.7554437842664,2530.7081468139213,2470.3120214768337,2507.2647245064886,15518071
2025-04-07,2521.286452294404,2569.2203983390896,2505.3270192610453,2553.2609653057307,4827503
2025-04-08,2562.2528868058353,2572.5989267223117,2551.677983637097,2562.0240235535734,7002043
2025-04-09,2521.029683952567,2528.3238121666504,2514.4160910677588,2521.710219281842,9934710
2025-04-10,2496.6415114661922,2496.751173796653,2493.0433069659007,2493.1529692963613,11747716
2025-04-11,2468.7169047597936,2531.1186015901717,2439.093559421835,2501.495256252213,7136198
2025-04-14,2486.6670040200684,2491.4815883253013,2467.006292156179,2471.820876461412,11843644
2025-04-15,2484.3994833399984,2503.3654360719597,2469.976510836634,2488.9424635685955,8987609
2025-04-16,2436.39559578037,2462.1180946457753,2406.5891928537344,2432.3116917191396,8245092
2025-04-17,2442.8692342502345,2444.1941047467785,2433.662039366841,2434.986909863385,8189420
2025-04-18,2485.8355162707794,2493.732466023096,2482.690197864352,2490.5871476166685,6366293
2025-04-21,2497.75851202021,2506.5661187098704,2492.7873827752064,2501.5949894648666,8023247
2025-04-22,2500.4185122524564,2505.244435670822,2494.3384660662236,2499.1643894845893,10506031
2025-04-23,2511.623446857285,2521.8406905429138,2502.3520993297834,2512.569343015412,6759428
2025-04-24,2547.3771916109845,2562.3187429710683,2545.221502480476,2560.1630538405598,9914554
2025-04-25,2563.2054303503373,2588.091301667033,2543.3858628777707,2568.2717341944663,10792745
2025-04-28,2594.378745806876,2611.8915403308133,2562.1715350302084,2579.6843295541457,8775172
2025-04-29,2531.1141890033355,2533.708479096782,2525.178645806819,2527.7729359002656,8706682
2025-04-30,2510.5076425382667,2520.2425925779035,2492.887247907842,2502.6221979474785,10003765
2025-05-01,2600.443274953773,2631.31107572897,2559.99177494017,2590.859575715367,4278587
2025-05-02,2575.9783630484408,2587.5224321664587,2566.6508763670918,2578.1949454851097,10505572
2025-05-05,2562.4607100092758,2570.8734115805855,2548.541240395966,2556.9539419672756,12500876
2025-05-06,2544.034606335866,2558.314028694377,2517.8161676881205,2532.0955900466315,10751909
2025-05-07,2499.9509684280088,2514.0558037041224,2472.7990622195102,2486.903897495624,11610450
2025-05-08,2517.646588324142,2534.4771482381107,2486.712233210539,2503.5427931245076,14207667
2025-05-09,2423.1765075308394,2443.359838150667,2417.2852359334047,2437.4685665532324,8083469
2025-05-12,2388.616736440969,2410.9302857724465,2381.161637424537,2403.4751867560144,8208238
2025-05-13,2401.9377581291988,2405.4089737468926,2394.6868795747687,2398.1580951924625,8534325
2025-05-14,2406.0083044302605,2419.980876049781,2389.381083945956,2403.3536555654764,2641900
2025-05-15,2388.62258862265,2396.0785666756174,2375.2088750629687,2382.6648531159362,8593373
2025-05-16,2338.2551213998386,2370.4533838283123,2334.3836910192017,2366.5819534476755,9334334
2025-05-19,2374.904188310311,2389.607323748969,2355.181317870433,2369.884453309091,12554241
2025-05-20,2330.6283679976736,2355.5923447541986,2325.7271935170047,2350.6911702735297,17842407
2025-05-21,2316.439080282776,2321.6025281528323,2309.974054495033,2315.1375023650894,9092544
2025-05-22,2375.116165128252,2385.4432585104714,2369.383210492451,2379.7103038746704,10059596
2025-05-23,2427.2623619772558,2432.3852427141787,2410.5764197320195,2415.6993004689425,10292481
2025-05-26,2490.231067528724,2491.450360571383,2480.7727244267094,2481.9920174693684,12190744
2025-05-27,2540.79348250165,2546.4182086204473,2533.25349948759,2538.8782256063873,9432960
2025-05-28,2523.708082396268,2531.5244501196735,2522.629300527983,2530.4456682513887,15895676
2025-05-29,2534.9616428442705,2549.8601047991997,2528.192133903805,2543.090595858734,12429726
2025-05-30,2548.018568158543,2551.177959385481,2547.923429115055,2551.082820341993,10174901
2025-06-02,2567.8206453536136,2570.2618214173385,2552.8150628060316,2555.2562388697565,3660868
2025-06-03,2548.6080072545283,2562.606349422481,2542.270021319027,2556.2683634869795,7693953
2025-06-04,2577.566445703981,2583.4677628819713,2572.59295341691,2578.4942705949,12453508
2025-06-05,2556.765587394993,2562.9966965253175,2543.0643448340493,2549.295453964374,11326623
2025-06-06,2607.6172241885406,2628.81728585859,2576.797449852171,2597.9975115222205,11407865
2025-06-09,2556.542312361115,2578.603327499708,2546.8421324507267,2568.90314758932,10989401
2025-06-10,2581.912038642913,2582.0836082146534,2578.8998535366877,2579.071423108428,7372839
2025-06-11,2565.865348127983,2576.5768084914944,2552.895496848666,2563.6069572121773,9982590
2025-06-12,2546.7921402051256,2549.569031971408,2544.5845886454017,2547.361480411684,9463375
2025-06-13,2565.0076672747487,2581.0356528293337,2538.0854216985235,2554.1134072531086,11341370
2025-06-16,2557.7065080099924,2563.811289747118,2545.2444696430152,2551.3492513801407,7437966
2025-06-17,2544.5934491691933,2559.4815404505316,2535.3685098854107,2550.256601166749,13161433
2025-06-18,2518.2587922848816,2522.6127823810225,2506.069084476659,2510.4230745728,6360162
2025-06-19,2541.7593169637726,2558.9741058631184,2511.5871486621686,2528.8019375615145,8821755
2025-06-20,2497.885146159147,2502.6549076311503,2490.999812598212,2495.769574070215,6797677
2025-06-23,2501.4870623236375,2539.528610739671,2475.5679869358373,2513.609535351871,9880839
2025-06-24,2465.052341280672,2487.4067605424425,2447.0648694607776,2469.419288722548,10115175
2025-06-25,2458.9965537230364,2460.1872760470765,2448.767002384072,2449.957724708112,5513286
2025-06-26,2466.461393778623,2467.512188640461,2454.117430234981,2455.168225096819,3282829
2025-06-27,2461.478595112231,2462.59881278598,2447.347159989329,2448.4673776630784,10575865
2025-06-30,2409.901464202791,2450.8949223090403,2394.455747434501,2435.4492055407504,13234662
2025-07-01,2446.7696045479934,2454.3185117365874,2427.510665064101,2435.059572252695,8205084
2025-07-02,2453.9817000765306,2479.2590141919864,2412.735735830887,2438.0130499463426,11797293
2025-07-03,2473.31597465125,2508.2150163446736,2430.3378539975074,2465.236895690931,10607523
2025-07-04,2443.5968809867863,2468.254960655637,2435.7697694072713,2460.427849076122,14414227
2025-07-07,2465.927822978393,2476.216544831027,2458.212294228404,2468.501016081038,8112038
2025-07-08,2480.1601739717826,2508.6125789285875,2467.390950948565,2495.84335590537,15706852
2025-07-09,2466.815208735894,2479.1078908851787,2466.1833642808624,2478.476046430147,3401781
2025-07-10,2476.4954094316586,2484.923895242766,2465.0305033771506,2473.458989188258,8197751
2025-07-11,2514.429016141522,2525.0894918019058,2512.1562244619054,2522.816700122289,15637278
2025-07-14,2513.0355345171574,2539.392101077834,2498.853413244501,2525.2099798051777,13502147
2025-07-15,2499.6320895056783,2521.157946774183,2485.523672243881,2507.0495295123856,6476999
2025-07-16,2493.3445686004775,2510.5386570726096,2485.4477479874304,2502.6418364595625,9639949
2025-07-17,2490.615696737386,2503.8655024455743,2478.1611497349277,2491.410955443116,11038451
2025-07-18,2485.971975184472,2518.4952549786544,2474.1737711030664,2506.697050897249,6355712
2025-07-21,2499.5670711292883,2524.229216341932,2497.613258045317,2522.2754032579605,11513222
2025-07-22,2496.9133319504012,2525.3001539867932,2489.9324462685063,2518.3192683048983,11543929
2025-07-23,2520.1588812465156,2520.5745647584254,2511.728493740463,2512.1441772523726,6817541
2025-07-24,2511.245108345007,2524.1543454893517,2484.189376156476,2497.098613300821,7029125
2025-07-25,2481.0354053983374,2492.2164451719104,2475.854149733468,2487.035189507041,6815082
2025-07-28,2468.4236599648284,2491.713713004477,2446.1396677955645,2469.429720835213,9495199
2025-07-29,2469.734223855569,2481.79969562961,2451.7323219264536,2463.797793700495,9289576
2025-07-30,2462.8995155480548,2478.0694071064163,2448.9330793284607,2464.1029708868223,13802794
2025-07-31,2465.736034553937,2468.1323294540475,2459.6008860129896,2461.9971809131002,4118079
2025-08-01,2473.2103835064704,2473.471246250317,2462.597217563782,2462.858080307629,8640350
2025-08-04,2428.8847350385904,2434.6502480798445,2415.0129221118536,2420.7784351531077,9294720
2025-08-05,2417.673371731137,2426.944300784469,2412.614011052018,2421.88494010535,10213940
2025-08-06,2456.7621093358657,2460.2023820871955,2438.507848431132,2441.948121182462,9250577
2025-08-07,2452.787512856969,2486.2196537338546,2419.9774810712197,2453.4096219481053,9221986
2025-08-08,2496.5600289437616,2506.7402625599593,2463.8592199871905,2474.039453603388,707607
2025-08-11,2410.66685181107,2427.6453829376064,2399.151013387685,2416.1295445142214,216606
2025-08-12,2390.9271227032455,2407.8283479626602,2384.6242889739488,2401.5255142333635,7281922
2025-08-13,2429.225403041365,2445.4263139199234,2412.687302661272,2428.8882135398303,12467167
2025-08-14,2482.830669395234,2504.407374913685,2453.6896708355744,2475.2663763540254,10366434
2025-08-15,2469.4655095733833,2481.2314206663,2455.071061670403,2466.83697276332,17231556
2025-08-18,2421.6173678876467,2462.60996462013,2403.6306203624663,2444.6232170949497,8612913
2025-08-19,2428.4612615448655,2462.657980390982,2384.871268596352,2419.0679874424686,9345541
2025-08-20,2426.354450877437,2432.093623390803,2396.462492280056,2402.2016647934215,6400074
2025-08-21,2365.651600533889,2422.3690969727813,2336.67106245782,2393.3885588967123,9991879
2025-08-22,2418.7013426920284,2439.465842820896,2407.109462924,2427.8739630528676,8036337
2025-08-25,2437.9612520842506,2462.9610080371194,2421.40485682387,2446.4046127767388,10490902
2025-08-26,2432.154960460214,2438.188635538131,2419.2804168365196,2425.3140919144366,12136073
2025-08-27,2415.370550914217,2427.0525243449274,2400.927272570463,2412.6092460011737,6564587
2025-08-28,2401.39897089067,2427.1418480069615,2381.515768640487,2407.258645756778,10972315
2025-08-29,2472.5526489666445,2495.343457064221,2457.206003562155,2479.9968116597315,11309100
2025-09-01,2401.448660658282,2420.23439692882,2395.9754371834583,2414.7611734539964,10703408
2025-09-02,2392.8311250428615,2412.5038131241713,2381.0585207484405,2400.7312088297504,14063498
2025-09-03,2336.375337120695,2337.098613121633,2328.5642938314077,2329.287569832346,7860050
