Date,Open,High,Low,Close,Volume
2024-10-03,630.5122020338532,639.2366256893409,623.7897686275873,632.514192283075,13786425
2024-10-04,635.008373239015,640.2314431808182,630.8798867843288,636.1029567261321,10981851
2024-10-07,639.140632790326,645.7463822433027,630.5429322944779,637.1486817474546,15237535
2024-10-08,634.817965799596,636.1255842937455,633.1655758973603,634.4731943915099,7231062
2024-10-09,634.3266071258746,635.4371566597594,632.3473085293662,633.4578580632509,7152269
2024-10-10,640.6592773178887,646.9923883504179,634.9571108926974,641.2902219252265,16277606
2024-10-11,636.7552488194756,644.4352217093442,632.9793667708254,640.6593396606941,6934306
2024-10-14,638.7371750896849,639.6230995979441,638.509788344626,639.3957128528853,9895284
2024-10-15,633.775555633144,640.4036875628886,632.28328445662,638.9114163863646,9159858
2024-10-16,642.2506515164462,643.479243431502,642.1058772673144,643.3344691823703,16502828
2024-10-17,647.5267083156366,649.0633350391839,646.5552686445386,648.0918953680859,9429909
2024-10-18,661.8660213455514,663.1671053872594,656.1598953284155,657.4609793701235,5029825
2024-10-21,654.4362641764325,657.6978609999352,651.2203663676712,654.4819631911739,7603626
2024-10-22,665.1641031059972,668.4798128127354,657.5848979201818,660.90060762692,9764864
2024-10-23,661.1361530498141,667.0666252197253,655.7118171823962,661.6422893523074,12935810
2024-10-24,653.8644135747053,659.9358035226069,649.8426588853483,655.9140488332499,11735330
2024-10-25,660.4607978453148,660.6954787530397,659.6474172632868,659.8820981710116,14999924
2024-10-28,651.8467835449648,652.5417433040543,650.9071495814446,651.6021093405342,15662811
2024-10-29,637.453138790971,641.5370259029551,637.0924242230793,641.1763113350634,10422246
2024-10-30,635.4070125681608,642.2775625789421,629.1440638510796,636.014613861861,5063328
2024-10-31,644.3472226398355,645.0748250529911,640.6894661232686,641.4170685364242,8542576
2024-11-01,653.4131933148494,654.5194893403791,651.2663211938508,652.3726172193805,17067138
2024-11-04,654.3052318951499,654.3888690439027,650.694545894668,650.7781830434208,12366849
2024-11-05,654.8503157676749,657.547814869807,651.732346979381,654.429846081513,9488271
2024-11-06,657.9384886545944,660.3821707010786,651.9723753736772,654.4160574201615,8599870
2024-11-07,659.9058084007696,666.242057083844,656.040271150741,662.3765198338153,5714461
2024-11-08,667.4351271252078,671.2590104894707,664.6846339359646,668.5085173002275,14302331
2024-11-11,682.5562015847457,683.5395864076107,680.346035389384,681.329420212249,13253260
2024-11-12,687.7557238923215,690.4697395140755,685.8411467169706,688.5551623387246,15879889
2024-11-13,687.9238119612305,690.143727894052,687.6261986952597,689.8461146280812,13733415
2024-11-14,685.6787385374275,686.965813667579,680.7570171668402,682.0440922969917,7156343
2024-11-15,672.2829291341504,673.4216646656203,670.6805907607546,671.8193262922244,13410020
2024-11-18,675.1522172814219,677.2859176371674,674.0634610703735,676.1971614261189,15109994
2024-11-19,664.9713680241463,665.3770655062033,662.2483347108392,662.6540321928962,8211332
2024-11-20,660.4064084456812,660.9096945214362,659.5487556670412,660.0520417427962,12941505
2024-11-21,649.3338433623345,657.3216681255095,646.7445915035237,654.7324162666987,12329910
2024-11-22,646.8924814969008,650.5917502160619,645.5071674564549,649.206436175616,19102987
2024-11-25,658.4384359374804,663.003020122126,654.3602600476471,658.9248442322927,6075782
2024-11-26,656.4054191694631,662.8390228635401,649.8048385944735,656.2384422885505,18946710
2024-11-27,649.4100539417177,652.8407555328796,646.9122497951548,650.3429513863167,11016483
2024-11-28,651.7591119792621,652.4445833411276,644.7347965399825,645.420267901848,14787093
2024-11-29,645.5441055245924,651.0527005651641,639.9686913082369,645.4772863488085,6400719
2024-12-02,636.9076274546192,650.9380397085955,629.6975582673457,643.727970521322,12129807
2024-12-03,648.3185549426303,654.3485112579316,639.2763061961914,645.3062625114927,11649238
2024-12-04,631.5033465834148,641.7100180839374,618.3863196317506,628.5929911322731,10396955
2024-12-05,626.8741316456629,639.1372581667856,617.5414887251101,629.8046152462327,14758155
2024-12-06,631.640786225932,631.6860044996978,629.2761039631606,629.3213222369264,14280174
2024-12-09,622.7615195189343,626.548661688623,619.6378438713931,623.4249860410819,11323779
2024-12-10,628.2948491537423,628.7040923048302,622.9417961941352,623.3510393452231,7374007
2024-12-11,626.4315921393331,633.2926403091802,621.0676663498019,627.928714519649,13372725
2024-12-12,633.8506735134916,638.920712329416,628.1499230058604,633.2199618217848,9230193
2024-12-13,626.8761526861939,631.5054997796587,624.2819624165743,628.9113095100391,4863573
2024-12-16,630.2019318716632,634.3478694876599,627.5977538795604,631.7436914955571,12523505
2024-12-17,631.8383892039168,642.0350487572061,624.338513434163,634.5351729874524,17904076
2024-12-18,630.6781362440792,640.1515137576523,626.2245792098709,635.697956723444,9532770
2024-12-19,636.614697345145,641.8541549047713,631.3198952730538,636.5593528326801,11610703
2024-12-20,631.4444322913552,633.6231537988538,630.7014748728823,632.8801963803809,11291765
2024-12-23,630.9333052491916,634.1828881787312,624.2906114065122,627.5401943360519,9981134
2024-12-24,630.9293807923374,635.7940284047552,627.5073073210207,632.3719549334385,11493497
2024-12-25,623.681472887805,625.0764025577037,621.2371936682929,622.6321233381916,11329465
2024-12-26,630.5130468144672,634.3835059790804,626.14688811412,630.0173472787332,9476925
2024-12-27,633.1650036240322,642.8485633927673,627.0557500411733,636.7393098099084,6823888
2024-12-30,635.8177314080829,636.6359774308487,629.5973165734124,630.4155625961782,9128101
2024-12-31,618.6783047895208,623.9736001440125,617.7016879787631,622.9969833332548,9158260
2025-01-01,618.3457992643241,623.2674441263634,613.5688489940411,618.4904938560804,6818271
2025-01-02,616.1515327568802,620.5057209140871,615.3083819324133,619.6625700896202,8760687
2025-01-03,621.8108924729307,628.7690676634934,620.0036794539582,626.9618546445208,14687925
2025-01-06,628.537572158814,628.7175936951922,624.0462392661539,624.2262608025321,10732547
2025-01-07,626.7228623120604,628.5440023753563,626.6798430970696,628.5009831603654,13188328
2025-01-08,631.5476287805881,634.3379611380711,624.761599691166,627.5519320486491,9805798
2025-01-09,619.0103904442255,621.4315324097857,615.8502282757544,618.2713702413146,11316743
2025-01-10,615.4406997449993,617.5868049071107,614.3068558105374,616.4529609726488,15903134
2025-01-13,610.5382731652041,611.6496980000188,609.1251212873892,610.2365461222039,9376055
2025-01-14,607.7861915645996,608.2502065831976,606.7431786732789,607.2071936918769,12323363
2025-01-15,612.9565136756862,616.8279186282386,611.2020131200775,615.0734180726299,9894773
2025-01-16,609.6814655975365,610.7605997309169,605.188475915833,606.2676100492133,6491153
2025-01-17,595.3274341642517,599.4059784961089,591.7239429079403,595.8024872397975,5456451
2025-01-20,598.2854391075388,600.2300512452487,596.8176403757531,598.762252513463,9154416
2025-01-21,594.7232326588988,599.0378582837304,594.0073525099652,598.3219781347968,12959009
2025-01-22,588.478712877901,590.391296844162,585.6903031241216,587.6028870903825,10817114
2025-01-23,585.61450592532,595.3238726953025,579.723088680719,589.4324554507015,10764319
2025-01-24,587.3293086186831,592.3143375725631,585.2640849270607,590.2491138809407,8519970
2025-01-27,590.5272426235287,593.9305221406638,586.9429017249316,590.3461812420668,7466375
2025-01-28,589.8177842141681,593.9366782103148,585.4077570228301,589.5266510189766,13951717
2025-01-29,596.9573169959182,598.5885046380109,592.0922553433294,593.7234429854221,13803391
2025-01-30,595.4509837404784,602.4322525643385,588.5347716705459,595.516040494406,11080983
2025-01-31,599.8262324539755,605.3290943326224,591.8763289864698,597.3791908651167,13260048
2025-02-03,600.7995656806279,605.7812429855031,595.1060185207027,600.087695825578,5844968
2025-02-04,598.0148861077628,601.4771533534322,594.4609152089309,597.9231824546004,8881251
2025-02-05,598.1574056106042,600.5905895824533,596.6759320811323,599.1091160529813,6575218
2025-02-06,594.0182397251713,600.8976877050486,590.725053058265,597.6045010381423,3612019
2025-02-07,604.4496419971597,609.4629189989492,602.668033436511,607.6813104383006,14736225
2025-02-10,607.9272911605117,612.6478514378143,600.2371919552276,604.9577522325302,11137887
2025-02-11,598.3842234894583,598.5629419871976,597.8432525179268,598.021971015666,8229919
2025-02-12,590.2578287117501,597.7403834210205,583.8911156820544,591.3736703913248,4376211
2025-02-13,599.1825512629869,604.3054687371758,595.3044472183618,600.4273646925508,10437614
2025-02-14,601.7910278795974,603.1148331486904,599.3270770414304,600.6508823105233,5886473
2025-02-17,585.6917522346592,588.5747772607152,581.6513000863656,584.5343251124216,7492751
2025-02-18,592.3364416618189,597.3987638951224,584.445556835243,589.5078790685466,7139678
2025-02-19,579.1041407016802,584.6566128858336,574.1780490386225,579.7305212227759,6035560
2025-02-20,582.1515736061584,583.0612086062132,577.8730094860556,578.7826444861104,8034349
2025-02-21,571.176100050602,574.4728727443131,567.4560104959517,570.7527831896628,20206101
2025-02-24,566.3977224693762,572.9710667599452,558.2370646354533,564.8104089260223,12223764
2025-02-25,594.1549129283216,595.4445038690545,590.2950097726512,591.5846007133841,8327220
2025-02-26,595.6247295105824,598.6931075028443,595.3808208761766,598.4491988684385,7497906
2025-02-27,586.6460508542295,589.6490953645615,579.5889400708428,582.5919845811748,9461305
2025-02-28,598.9635001913329,603.131913114455,592.8636797987671,597.0320927218892,13726561
2025-03-03,586.3679438073561,587.0037394968991,586.1553788107976,586.7911745003406,9722431
2025-03-04,593.6719840068262,595.897897573305,591.4055479881775,593.6314615546564,9558071
2025-03-05,595.2741058970335,603.4389744684053,588.1895558221137,596.3544243934855,14471150
2025-03-06,603.5826913283341,607.8377897002033,597.6351755461911,601.8902739180603,10935221
2025-03-07,588.6000340558,590.1266686421908,584.3522218958675,585.8788564822582,6813799
2025-03-10,588.9103596667323,591.3756725733713,585.3363229129712,587.8016358196102,11850846
2025-03-11,590.0927870967737,596.2431494256347,582.1880885064486,588.3384508353096,11112892
2025-03-12,590.2002705232223,597.2099300747575,585.4275117885769,592.4371713401121,9245251
2025-03-13,584.899334211905,591.6322857696923,581.5151900591383,588.2481416169255,17523076
2025-03-14,583.4470303875353,589.6560811192811,578.8316815266107,585.0407322583566,11120061
2025-03-17,586.9494601289969,587.9823371647933,585.0122611831384,586.0451382189349,17005998
2025-03-18,594.1138220396026,597.9622538520515,588.2430918064078,592.0915236188567,17367520
2025-03-19,584.2446836232645,587.0159129697918,581.954713979745,584.7259433262723,15228586
2025-03-20,582.1636221365045,586.3912305340955,578.8294799984492,583.0570883960402,8513163
2025-03-21,584.1092293635093,586.2517794117792,580.8968163611531,583.0393664094231,11901137
2025-03-24,580.9632841489915,585.3913113408066,577.5087893684411,581.9368165602561,10497109
2025-03-25,578.6964692638843,580.7269061069919,576.050619283235,578.0810561263427,9006784
2025-03-26,585.073827541444,590.3265402698895,582.4564612857716,587.7091740142172,17486059
2025-03-27,593.9784184695237,601.2861480342164,589.1282567006264,596.435986265319,14746441
2025-03-28,608.58009785871,614.0858275705066,599.532416934405,605.0381466462015,13350337
2025-03-31,612.5581732267553,615.7972698995948,610.9115266723378,614.1506233451772,14448589
2025-04-01,607.0841750942946,619.5562722344274,600.5287049024847,613.0008020426176,7774506
2025-04-02,605.9460731714804,608.4382320160483,603.1352185540301,605.627377398598,12820052
2025-04-03,605.7011398135115,608.6498422665766,599.1656680461394,602.1143704992045,1520148
2025-04-04,599.8721201172463,602.15439288176,598.5376591076832,600.819931872197,9868458
2025-04-07,601.1274266892613,605.2631442946838,594.0220219483704,598.1577395537929,13737125
2025-04-08,602.933912228792,605.9366448816206,598.4795472744091,601.4822799272378,13176613
2025-04-09,600.2705329148777,600.7177027908675,598.9783716696195,599.4255415456093,11696028
2025-04-10,604.1750543872083,605.0847016535566,601.1313370787805,602.0409843451288,14129306
2025-04-11,593.8283578694776,594.8127582224115,590.6315321827973,591.6159325357312,21485284
2025-04-14,588.8802641980602,595.350607083641,583.6487276169163,590.119070502497,9218146
2025-04-15,592.7578199124854,595.7069902722907,589.1307972617885,592.0799676215938,13537783
2025-04-16,599.5685147151746,600.0698498210588,596.0672882300266,596.5686233359108,13007767
2025-04-17,596.8149197964688,597.2115776645641,595.962538343028,596.3591962111233,15934340
2025-04-18,595.3133250408468,597.5246081289217,592.4635923403222,594.6748754283971,13882492
2025-04-21,603.1931936321232,606.0942722661185,601.6427055750814,604.5437842090768,18397839
2025-04-22,609.169962884648,614.6125820275603,606.0924567195549,611.5350758624671,11843720
2025-04-23,626.1617173202026,628.356294744723,620.9648220108576,623.159399435378,14620374
2025-04-24,620.444382986301,622.3480061299448,619.1733575854115,621.0769807290553,6865974
2025-04-25,601.6890432774052,607.0268218275704,600.5619807219946,605.8997592721598,4080418
2025-04-28,604.4679377340949,606.0099372246162,599.6714271116899,601.2134266022113,8170100
2025-04-29,613.071585347634,617.6254805952977,611.1463932093374,615.7002884570011,12561896
2025-04-30,616.2811867517239,620.161536574394,609.8435476546988,613.7238974773688,7205126
2025-05-01,617.0165192540157,619.2420325934429,613.8371508979924,616.0626642374195,16888454
2025-05-02,610.9858913154837,612.1969078499247,607.0321789932299,608.2431955276709,8065187
2025-05-05,617.3525725436327,620.1822276505328,615.9374365209416,618.7670916278416,9942897
2025-05-06,623.1317003822553,628.408236495283,618.3088592657446,623.5853953787722,7851070
2025-05-07,611.3289198859078,615.0100640178446,605.631390546464,609.3125346784008,7888857
2025-05-08,596.25689954777,597.2910587657121,595.5091259001452,596.5432851180874,5181724
2025-05-09,574.5847974573844,578.2444998842853,570.3005349123624,573.9602373392634,7510481
2025-05-12,569.4282025674286,576.6474948518733,565.53212619021,572.7514184746547,8104897
2025-05-13,572.2399772500758,576.3315439265169,571.8104081063054,575.9019747827466,9009802
2025-05-14,581.9478056029734,583.6386614059476,581.0852843224294,582.7761401254036,10959669
2025-05-15,583.0543790117614,583.9431780955498,581.476483999811,582.3652830835994,12436444
2025-05-16,586.088577579169,591.6973548661329,578.1537755041095,583.7625527910733,6209982
2025-05-19,582.1469641100914,582.689688542275,581.6958931891236,582.2386176213072,17828817
2025-05-20,570.4360448238214,576.2401252182892,568.1909158806503,573.9949962751182,17599547
2025-05-21,571.2051904921775,574.4626484140135,567.5254084808292,570.7828664026653,13907700
2025-05-22,576.2778781031229,582.067269383859,567.2573221912439,573.04671347198,8471338
2025-05-23,581.6842544474273,583.7847110434402,576.6310130470413,578.7314696430542,16847556
2025-05-26,579.5734448753683,581.3855188365882,577.4073360553441,579.219410016564,8131515
2025-05-27,578.8418714893893,582.3107072319409,575.068190873325,578.5370266158766,8482291
2025-05-28,578.2153413590685,579.7925156846483,575.231253763685,576.8084280892648,10830869
2025-05-29,577.6697905227204,580.4102082304457,575.9244965969008,578.6649143046261,6172926
2025-05-30,575.5304224168036,581.2050033243008,571.828525158824,577.5031060663213,6928143
2025-06-02,572.0149936900609,575.4395744973374,569.6270703611507,573.0516511684272,7307472
2025-06-03,577.7296021208609,580.4124466734186,576.6592411152554,579.3420856678131,15117536
2025-06-04,581.5690399665303,587.8847298827562,574.4684924489046,580.7841823651305,7212954
2025-06-05,573.6124781193915,579.6349293540768,571.4016642034676,577.4241154381529,9237397
2025-06-06,576.7401980522876,577.6107599780257,573.9872451997555,574.8578071254937,5211657
2025-06-09,572.5750053691761,573.4310503707231,570.330722679463,571.18676768101,14601828
2025-06-10,571.7534516689441,572.7026864907722,568.9175805074528,569.8668153292809,6979333
2025-06-11,563.3386733728804,569.280986787606,562.1110050311694,568.053318445895,15444582
2025-06-12,562.0693189230429,567.7215269613137,559.9562364852609,565.6084445235316,7193197
2025-06-13,569.0315027371316,575.4067052079796,565.3204052868999,571.6956077577479,11807161
2025-06-16,567.1567432727886,570.152229356985,563.6605374432818,566.6560235274782,12728020
2025-06-17,571.2058745923538,575.5218280822734,563.4621600438151,567.7781135337347,8924005
2025-06-18,563.5614345964603,575.8938938210284,554.2837225151238,566.6161817396919,9589881
2025-06-19,572.465111151858,572.696925629626,570.0494394454458,570.2812539232139,11369414
2025-06-20,581.193307488796,583.1178942505136,575.3889839828175,577.3135707445351,10817119
2025-06-23,583.2088909834227,587.9297575115253,574.3290998643943,579.0499663924968,9606671
2025-06-24,579.6403357876261,580.706803183769,576.8872374314134,577.9537048275563,12762116
2025-06-25,575.9265326329372,581.0651479727712,570.3056484676558,575.4442638074898,2521576
2025-06-26,578.6904580444194,581.6023560663363,578.6489363935866,581.5608344155035,2298635
2025-06-27,584.9235405412187,586.5725174298927,579.5458633614312,581.1948402501052,8915866
2025-06-30,579.979918528249,584.1813130444978,577.295758311004,581.4971528272528,7452953
2025-07-01,583.5439439235116,584.953012293727,580.7738512660537,582.1829196362692,11088722
2025-07-02,570.3036535397528,577.8249812099712,562.3336802307654,569.8550079009838,11808521
2025-07-03,561.7300778345906,566.6261047788139,559.2063867375149,564.1024136817382,10868885
2025-07-04,558.3056739563526,558.5511710163918,555.7176799104554,555.9631769704946,12723058
2025-07-07,568.3824579442847,571.0615327924811,565.9780263540472,568.6571012022436,5072989
2025-07-08,565.1970850433898,569.0072478287892,559.7199973308933,563.5301601162927,15233899
2025-07-09,565.7753631341083,568.7910087352329,562.9412323715298,565.9568779726545,17105196
2025-07-10,571.1221536887464,576.4060507723062,566.3358870764248,571.6197841599846,7720360
2025-07-11,570.2333020767676,572.5332531167782,567.8451478972033,570.1450989372139,13587388
2025-07-14,572.1373413600643,577.3698265929002,564.0840445406664,569.3165297735022,5142773
2025-07-15,566.5240238295088,571.210997729003,566.1781065864435,570.8650804859377,6677245
2025-07-16,564.1777982245817,564.2345431625205,560.3342024398245,560.3909473777633,6835067
2025-07-17,560.6734457831512,563.66581372695,556.0074313358081,558.9997992796068,10229354
2025-07-18,560.343014328619,563.5966192513587,557.8590066113835,561.1126115341232,9960416
2025-07-21,561.9770102397883,562.5774120140795,561.4632287630715,562.0636305373627,7262840
2025-07-22,572.2030977513563,574.6217061773291,571.5231011674288,573.9417095934016,5141394
2025-07-23,567.116723919811,567.2423956621606,564.2760759227959,564.4017476651455,16368873
2025-07-24,573.9520103113791,581.7495180370233,570.7318515450575,578.5293592707017,6845367
2025-07-25,579.0206205377401,579.5156696083931,576.7723914609688,577.2674405316218,13646287
2025-07-28,575.298334441459,580.752222719624,572.2246688239426,577.6785571021076,15651161
2025-07-29,579.5863505784089,581.8625928955846,576.9934182206306,579.2696605378063,13784277
2025-07-30,579.6364289606857,579.989267368414,577.8961560868903,578.2489944946185,9998945
2025-07-31,578.056794565894,578.8989622642783,577.9010594508704,578.7432271492547,15246230
2025-08-01,576.1252717701609,585.7956384427188,569.6487097764759,579.3190764490338,1597642
2025-08-04,583.2934326782603,584.6482401645441,580.1934680631452,581.548275549429,10981291
2025-08-05,577.699394800065,580.3352736322357,574.9124930797212,577.548371911892,10360886
2025-08-06,579.0187425458977,580.51057752849,577.1666367081438,578.6584716907361,13772531
2025-08-07,579.8103680542978,584.343602525296,576.8654505261941,581.3986849971923,10774853
2025-08-08,578.0118570754579,585.94626299328,572.4807424875202,580.4151484053423,13454367
2025-08-11,577.448903111801,578.4492101770679,577.1653718466412,578.1656789119081,6226950
2025-08-12,577.1526474842263,577.7265608538426,575.1171732867865,575.6910866564027,13440109
2025-08-13,572.8165855743681,578.8309177878378,569.5993150187564,575.6136472322262,7201735
2025-08-14,573.3742131589038,575.0038074561111,572.6901251782457,574.319719475453,7268827
2025-08-15,572.1544050960015,574.6035240119729,567.2909356099943,569.7400545259658,3530961
2025-08-18,564.8220696855606,572.7386093812584,561.043745748482,568.9602854441798,16219646
2025-08-19,567.0972474977045,568.3870379413906,564.4494826109516,565.7392730546377,5434704
2025-08-20,557.2454919565695,557.9590886063077,556.6888089021745,557.4024055519127,17220451
2025-08-21,558.004384907745,559.1939282390344,554.3662910875457,555.5558344188352,9930036
2025-08-22,555.4171680834853,558.7459414152429,552.0296011701158,555.3583745018734,10046874
2025-08-25,555.29645152358,558.6718678827518,548.7415538765385,552.1169702357104,8714975
2025-08-26,559.6076263644735,559.7721848790123,554.0799686146562,554.244527129195,10211288
2025-08-27,557.4273970127689,561.4982244784995,547.8933974724592,551.9642249381899,11688411
2025-08-28,548.0403321737723,548.205643790737,547.081336925718,547.2466485426827,7680878
2025-08-29,551.4212454389451,557.8272636056231,547.9805424361637,554.3865606028417,12356169
2025-09-01,544.7693661605067,548.7139365219376,544.0527962971663,547.9973666585972,14372450
2025-09-02,547.941494898578,554.1295164291769,545.8014665686086,551.9894880992075,11788633
2025-09-03,551.1241054515239,552.3516637847299,545.6017986158648,546.8293569490709,10524926
2025-09-04,541.2481714684902,545.413581482774,538.1734730983862,542.33888311267,15278976
2025-09-05,539.8711419745975,542.5986240098401,539.7925389256638,542.5200209609064,1938131
2025-09-08,539.7643448320531,542.9825413466058,538.6955110163899,541.9137075309426,6823387
2025-09-09,536.8069940875009,541.3069036827125,532.5445261196328,537.0444357148443,12004142
2025-09-10,530.6319037023495,535.7456078042351,528.3500589208273,533.4637630227129,16262856
2025-09-11,529.8465695597376,534.7434691696733,528.6631408952207,533.5600405051564,8206791
2025-09-12,534.9463443219424,541.7782232049218,532.6747155452542,539.5065944282336,534069
2025-09-15,534.9487264860715,538.1525845489998,533.5839916314851,536.7878496944135,11859199
2025-09-16,533.3845636633365,535.6931772605616,532.3432393650683,534.6518529622933,12577331
2025-09-17,533.8592780303283,535.2652267857814,530.1954697505346,531.6014185059877,11767685
2025-09-18,536.5958877369743,540.6635675884949,535.1709119233111,539.2385917748317,7164508
2025-09-19,528.0152545069955,532.2802054284273,525.0790753056735,529.3440262271054,7516120
2025-09-22,541.5014612199866,546.7724784308722,537.0914413942008,542.3624586050864,13709814
2025-09-23,547.8186639700358,547.9676691265303,545.8659748946452,546.0149800511397,10671237
2025-09-24,546.9226561169917,554.465454011141,541.6968597880067,549.239657682156,9725767
2025-09-25,545.7684203651958,548.9950679978441,544.2740393948184,547.5006870274667,8242190
2025-09-26,545.5030660507181,548.7176707642132,544.2064292701065,547.4210339836015,10749571
2025-09-29,555.7999562637998,560.0505419378121,550.911557475749,555.1621431497613,2258141
2025-09-30,561.4468228870521,566.6341081019647,557.7496979383847,562.9369831532972,11085468
2025-10-01,566.6717405940293,570.421123833448,565.7169918927063,569.466375132125,11323322
