Date,Open,High,Low,Close,Volume,DMA20,DMA50,DMA200,RSI,MACD,MACD_Signal,MACD_Hist,Vol_Avg20,RSI_Oversold,RSI_Overbought,RSI_Bull_Cross,RSI_Bear_Cross,MACD_Bull_Cross,MACD_Bear_Cross,Above_DMA50,Golden_Cross,Death_Cross
2024-08-20,2049.0480639063635,2079.2890318539726,2029.327955964636,2059.568923912245,5860866,1995.171871317668,2052.8125221885653,,54.24589618187164,-18.616584305844754,-29.406268455180363,10.78968414933561,5890439.9,False,False,False,False,False,False,True,False,False
2024-08-21,2086.1932539375525,2095.329754490226,2064.1044775520068,2073.2409781046804,6398055,1997.5844814636343,2053.350113133726,,56.806281990173126,-11.829475661647848,-25.89090989647386,14.061434234826013,6072416.15,False,False,False,False,False,False,True,False,False
2024-08-22,2072.50954887508,2082.8873111552616,2055.4952138977274,2065.872976177909,4463711,2001.7320252302343,2053.671212186141,,55.019416022190505,-6.964892397114681,-22.105706396602027,15.140813999487346,6038860.75,False,False,False,False,False,False,True,False,False
2024-08-23,2015.4221961470043,2015.668525198519,2006.198456525853,2006.4447855773678,7210893,2002.6187165804317,2052.490551520922,,43.21258560985584,-7.814947580818625,-19.247554633445347,11.432607052626722,5847623.85,False,False,False,False,False,False,False,False,False
2024-08-26,2034.4059072060622,2051.183411062552,2011.3154186818233,2028.092922538313,3735523,2005.8521838499523,2051.8954873993944,,47.62198171789976,-6.664969091613102,-16.731037525078897,10.066068433465794,5799972.05,False,False,False,False,False,False,False,False,False
2024-08-27,2024.5480783810535,2044.8921545053731,2009.8286521205541,2030.1727282448737,4878387,2007.7215852917802,2051.3782788480967,,48.03941585880399,-5.522124303346345,-14.489254880732387,8.967130577386042,5476377.15,False,False,False,False,False,False,False,False,False
2024-08-28,2000.7374280399224,2016.1280380945245,1997.3428131731735,2012.7334232277756,4668129,2007.8446839813296,2050.4795612755306,,44.814291056588566,-5.954972526969868,-12.782398409979884,6.827425883010015,5405705.15,False,False,False,False,False,False,False,False,False
2024-08-29,2019.7569398614562,2031.1953378199776,2009.8697861567434,2021.3081841152648,4309938,2008.1939766418886,2049.8165754309794,,46.708737551242336,-5.542209183775867,-11.33436056473908,5.7921513809632135,5538946.7,False,False,False,False,False,False,False,False,False
2024-08-30,2044.624071877227,2057.8817057513797,2007.190658876468,2020.4482927506208,3547216,2010.1843515987725,2049.1639469269717,,46.53621216779954,-5.224255343595587,-10.112339520510382,4.888084176914795,5455025.65,False,False,False,False,False,False,False,False,False
2024-09-02,1988.3539970528452,2021.5341684311634,1970.0598905960617,2003.2400619743798,5624560,2010.7050219471432,2048.165601601915,,43.10491023824887,-6.288346894338474,-9.347540995276,3.0591941009375265,5413586.15,False,False,False,False,False,False,False,False,False
2024-09-03,2031.1306230655937,2033.741080500007,2020.505380728238,2023.1158381626512,8205822,2012.7415104802608,2047.632627911718,,47.88466885438364,-5.464842779253786,-8.571001352071558,3.1061585728177725,5319083.9,False,False,False,False,False,False,False,False,False
2024-09-04,2038.402217674315,2058.902496133038,2019.5284305300336,2040.0287089887568,8259767,2014.4497483557145,2047.4742129341564,,51.609998678970584,-3.4081949561875717,-7.538440072894762,4.13024511670719,5523856.35,False,False,False,False,False,False,False,False,False
2024-09-05,2029.2874412255653,2043.6747776622017,2005.6265055758852,2020.0138420125215,3530020,2015.6934475074515,2046.9137972010617,,47.30087952335808,-3.3546489281720824,-6.701681843950226,3.3470329157781435,5516146.35,False,False,False,False,False,False,False,False,False
2024-09-06,2019.339280053073,2041.4754944126346,2006.7091447284051,2028.8453590879667,2734364,2017.0799143142078,2046.5524284388,,49.311951056732326,-2.5699588098548247,-5.875337237131147,3.305378427276322,5468292.85,False,False,False,False,False,False,False,False,False
2024-09-09,2009.8203180762594,2020.8774670602436,1996.7108430293854,2007.7679920133696,3852478,2018.6398723834081,2043.5624096906436,,44.90734325487589,-3.607271232396215,-5.421724036184161,1.8144528037879457,5397137.35,False,False,False,False,False,False,False,False,False
2024-09-10,2036.472295341684,2051.639171402675,2035.742254340917,2050.909130401908,7362678,2023.2036264133471,2041.7505216598913,,53.970007439689134,-0.9374135582943381,-4.524861940606197,3.587448382311859,5272559.75,False,False,False,False,False,False,True,False,False
2024-09-11,2060.2734696337966,2083.82038557801,2024.5693666685681,2048.116282612781,4358597,2026.5392400107903,2039.781856033986,,53.35807611737289,0.9422467736590079,-3.4314401977531563,4.373686971412164,5155638.5,False,False,False,False,False,False,True,False,False
2024-09-12,2054.0593084034736,2062.1051117835336,2038.7385080001634,2046.7843113802237,3511810,2029.5945185779133,2037.780190302851,,53.049145565422656,2.297923154516411,-2.285567527299243,4.583490681815654,5091317.25,False,False,False,False,False,False,True,False,False
2024-09-13,2035.2042084672453,2052.5841576279595,2014.1324941612586,2031.512443321973,4666345,2031.573015807986,2035.3896878208407,,49.509717061769884,2.1156069336807377,-1.4053326351032467,3.5209395687839846,5038685.4,False,False,False,False,False,False,False,False,False
2024-09-16,2032.6455539539327,2050.484136000383,2016.8285483391232,2034.6671303855733,7968648,2032.6442157495578,2032.7784449769167,,50.24815289791912,2.200313057088806,-0.684203496664836,2.884516553753642,5257390.35,False,False,False,False,False,False,True,False,False
2024-09-17,2017.5258735435937,2043.06646938158,2002.7056746695687,2028.246270507555,6330199,2031.0780830793233,2030.137792655955,,48.68736871505424,1.7293981144232475,-0.20148317444721936,1.930881288870467,5280857.0,False,False,False,False,False,False,False,False,False
2024-09-18,2014.3347916764699,2047.3542846039165,1996.3292937594283,2029.348786686875,3981241,2028.8834735084329,2027.90199853218,,48.980414944526764,1.4286894287545238,0.12455134619312924,1.3041380825613946,5160016.3,False,False,False,False,False,False,True,False,False
2024-09-19,2038.9278646848225,2057.8463799481337,2029.5291113619576,2048.4476266252686,8282105,2028.012206030801,2026.1062614223315,,53.892747876760595,2.7003642777606274,0.6397139325066289,2.0606503452539986,5350936.0,False,False,False,False,False,False,True,False,False
2024-09-20,2058.6044160768934,2062.7464054913535,2051.1474642777553,2055.2894536922154,2617394,2030.4544394365435,2024.8922554653916,,55.544064716995784,4.211704118900343,1.3541119697853718,2.8575921491149714,5121261.05,False,False,False,False,False,False,True,False,False
2024-09-23,2052.9904978642026,2068.673138408498,2042.6236444918545,2058.30628503615,7165690,2031.9651075614352,2023.6904248611072,,56.28747857089072,5.588464567527126,2.2009824893337226,3.387482078193403,5292769.4,False,False,False,False,False,False,True,False,False
2024-09-24,2102.8170243602062,2114.354610304496,2079.408280687753,2090.945866632043,9256326,2035.0037644807937,2023.4464523819938,,63.41559973485798,9.207164139570523,3.6022188193810827,5.60494532018944,5511666.35,False,False,False,False,False,False,True,False,False
2024-09-25,2082.922536115514,2131.8374817681856,2052.782680298896,2101.6976259515677,3626876,2039.4519746169833,2023.30122156729,,65.416205393047,12.795092876608805,5.440793630826628,7.354299245782178,5459603.7,False,False,False,False,False,False,True,False,False
2024-09-26,2121.0739752286327,2121.689965436386,2107.7037249472287,2108.319715154982,8146020,2043.8025511689689,2023.797846042132,,66.62670543949983,15.988592958872687,7.550353496435839,8.438239462436847,5651407.8,False,False,False,False,False,False,True,False,False
2024-09-27,2153.8272028870056,2175.525732972698,2131.196667538379,2152.8951976240714,1053722,2050.424896412642,2025.3445114869671,,73.38087118985752,21.86429569369193,10.413141935887058,11.451153757804871,5526733.1,False,True,False,False,False,False,True,False,False
2024-09-30,2128.3598643649125,2165.2198818685874,2109.4933108760297,2146.3533283797046,7549956,2057.580559732908,2027.266876100027,2051.0186192173674,71.10644377358598,25.696742219213775,13.469861992552403,12.226880226661372,5623002.9,False,True,False,False,False,False,True,False,False
2024-10-01,2150.227244311011,2151.3618785091044,2142.1829670941834,2143.317601292277,7501026,2063.5906478893894,2029.1984115002995,2052.396215964754,70.02184694576992,28.164364632871184,16.408762520616158,11.755602112255026,5587763.1,False,True,False,False,False,False,True,False,False
2024-10-02,2155.98767771324,2158.4995120762364,2154.682643912629,2157.1944782756254,4720110,2069.4489363537327,2031.842525562105,2053.937366881091,72.11563996921342,30.883712954119346,19.303752607316795,11.579960346802551,5410780.25,False,True,False,False,False,False,True,False,False
2024-10-03,2159.237169043141,2168.0597338526927,2159.188671184661,2168.0112359942127,1377049,2076.848806052817,2035.544308265071,2055.590611360991,73.65995344536097,33.52518062547915,22.148038210949267,11.377142414529885,5303131.7,False,True,False,False,False,False,True,False,False
2024-10-04,2188.0005788961307,2190.8494192396693,2186.254303638507,2189.1031439820454,6775371,2084.8616952975212,2039.5521519732438,2057.4979332555777,76.40414230708784,36.895198604913276,25.09747028974207,11.797728315171206,5505182.05,False,True,False,False,False,False,True,False,False
2024-10-07,2196.5915364900457,2209.9116699492347,2152.8822995495198,2166.202433008709,5088957,2092.783417347288,2043.60772909046,2059.028982547875,68.10736696216033,37.28823063531536,27.535622358856727,9.75260827645863,5567006.0,False,False,False,True,False,False,True,False,False
2024-10-08,2214.041496605079,2226.578125664802,2190.9373020140533,2203.4739310737764,4761124,2100.4116573808815,2047.821513723769,2061.0351623885126,73.20687580943101,40.144449528880614,30.057387792861505,10.087061736019109,5436928.3,False,True,False,False,False,False,True,False,False
2024-10-09,2210.749217114386,2235.1389605105974,2197.2549505525412,2221.644693948753,6676129,2109.08807794768,2052.0489786140083,2063.235292957831,75.28194800273998,43.37426080555906,32.72076239540102,10.653498410158043,5552804.9,False,True,False,False,False,False,True,False,False
2024-10-10,2229.746570879358,2251.0779405578774,2207.5678689862993,2228.8992386648188,6370157,2118.19382431191,2056.340516769223,2065.473994926844,76.07851032317589,45.98915627539964,35.37444117140074,10.614715103998897,5695722.25,False,True,False,False,False,False,True,False,False
2024-10-11,2220.436414645394,2223.2665942014514,2197.794347395213,2200.6245269512706,5766892,2126.6494284933747,2060.74019143599,2067.2760020205033,67.01401069717895,45.25823804498714,37.35120054611802,7.907037498869116,5750749.6,False,False,False,True,False,False,True,False,False
2024-10-14,2197.1587597378957,2225.2987995383446,2171.4385716300185,2199.5786114304674,7440733,2134.8950025456193,2064.87523056446,2069.016825828529,66.69743753836218,44.08638305887371,38.698237048669164,5.388146010204544,5724353.85,False,False,False,False,False,False,True,False,False
2024-10-15,2317.419180052293,2330.425334813656,2308.8421975340225,2321.848352295385,6359784,2149.575106635011,2071.664476260361,2072.3003521462806,79.11703835622885,52.41956565374858,41.44250276968505,10.977062884063528,5725833.1,False,True,False,False,False,False,True,False,False
2024-10-16,2373.908842781336,2391.164099723242,2352.5881809196026,2369.843437861509,3760042,2166.5998391937424,2078.944065987998,2076.1150070913477,81.96089349460783,62.1797062429996,45.58994346434797,16.589762778651632,5714773.15,False,True,False,False,False,False,True,True,False
2024-10-17,2426.335603891512,2457.8997217489546,2413.8469494893848,2445.411067346827,5551413,2186.4480112298206,2087.949490155379,2080.7896407654675,85.34487903706419,75.14612636454058,51.50118004438649,23.64494632015409,5578238.55,False,True,False,False,False,False,True,False,False
2024-10-18,2468.045458823279,2491.0510602554173,2435.3620118597555,2458.3676132918936,3677834,2206.6019192098042,2097.09452196216,2085.5093654220477,85.83550736844455,85.48220703242532,58.297385441994265,27.184821590431056,5631260.55,False,True,False,False,False,False,True,False,False
2024-10-21,2449.4586531072805,2461.859317282699,2443.944509796037,2456.3451739714556,6730837,2226.5038636565696,2106.6900488290016,2090.0875852806826,85.35515062396931,92.44478553546287,65.12686546068798,27.31792007477489,5609517.9,False,True,False,False,False,False,True,False,False
2024-10-22,2444.053366679241,2455.450180106137,2423.6998056884063,2435.096619115302,4224328,2243.711401280733,2116.199300215245,2094.295012522568,80.27236762743105,95.15125394065171,71.13174315668073,24.019510783970986,5357918.0,False,True,False,False,False,False,True,False,False
2024-10-23,2420.2587953988223,2461.868156008486,2405.247994487766,2446.8573550974297,521173,2260.969387738026,2125.5083671039156,2098.542751589735,80.94858881083742,97.12553998955173,76.33050252325492,20.795037466296804,5202632.85,False,True,False,False,False,False,True,False,False
2024-10-24,2499.314324251104,2499.7315022894095,2491.589426134276,2492.0066041725813,7908652,2280.153732188906,2135.6349243866116,2103.226845072864,83.31333277017373,101.16715103682691,81.29783222596933,19.86931881085758,5190764.45,False,True,False,False,False,False,True,False,False
2024-10-25,2463.6339138319845,2495.191736281264,2452.422280802265,2483.9801032515447,1764585,2296.7079774702793,2145.4756764772324,2107.706295169084,81.37944133479948,102.54046274071334,85.54635832891813,16.994104411795206,5226307.6,False,True,False,False,False,False,True,False,False
2024-10-28,2476.531602861327,2483.4168669719757,2474.8056369030255,2481.690901013674,8811696,2313.474856101978,2154.844631866423,2112.0549533765793,80.80335238258857,102.26525249839324,88.89013716281316,13.375115335580077,5289394.6,False,True,False,False,False,False,True,False,False
2024-10-29,2522.001786221673,2553.8876492361746,2496.858104785758,2528.7439678002597,10240141,2332.746174427377,2164.2281327441833,2116.8444822780007,83.40392345948909,104.63773695250393,92.03965712075133,12.5980798317526,5426350.35,False,True,False,False,False,False,True,False,False
2024-10-30,2542.040342736585,2565.5478930269464,2512.0701528541936,2535.577703144555,5890478,2351.6653356708234,2173.4748672449805,2121.602814333303,83.7482716411287,105.84920950723517,94.80156759804811,11.047641909187064,5484868.75,False,True,False,False,False,False,True,False,False
2024-10-31,2474.8209800985182,2488.70377311547,2466.150554307723,2480.0333473246747,11538032,2367.2664412373465,2181.758074667916,2125.630123692756,70.87592899835558,101.16122133505723,96.07349834544995,5.087722989607286,5992917.9,False,True,False,False,False,False,True,False,False
2024-11-01,2529.6344195951024,2530.2260148846217,2524.5155378510212,2525.1071331405406,2426497,2384.0666406952714,2192.1313216191793,2130.068757131065,74.32471185043426,99.93109133549888,96.84501694345974,3.086074392039137,5775474.2,False,True,False,False,False,False,True,False,False
2024-11-04,2481.085144816067,2516.84932997609,2457.093680989472,2492.857866149495,3449009,2400.3994123523107,2201.4266204914034,2134.055450636762,68.11020788254513,95.25590731564216,96.52719501789623,-1.271287702254071,5693476.8,False,False,False,True,False,True,True,False,False
2024-11-05,2460.6276756310617,2477.584014220536,2452.840176166882,2469.7965147563564,7905959,2413.7155415364396,2210.2190962216328,2137.704810029366,63.989859116230875,88.6678244844993,94.95532091121686,-6.287496426717553,5850718.55,False,False,False,False,False,False,True,False,False
2024-11-06,2402.9384748881757,2438.151103224862,2382.6358634104395,2417.8484917471255,3396613,2423.5257314263586,2218.32139759202,2140.7171076822456,55.800846929500096,78.35175975298762,91.63460867957102,-13.282848926583398,5686742.75,False,False,False,False,False,False,True,False,False
2024-11-07,2368.6850706341575,2418.8977976624838,2342.3395475237685,2392.5522745520943,6013291,2431.708383220722,2225.746279400756,2143.3962052021375,52.29152726178985,67.35854345202279,86.77939563406137,-19.420852182038587,5668899.45,False,False,False,False,False,False,True,False,False
2024-11-08,2405.2019444718126,2417.283739312116,2378.9896036364657,2391.071398476769,7156781,2441.230726796997,2233.1587415152794,2146.0033124997653,52.08501646408886,57.85987340449401,80.99549118814791,-23.1356177836539,5738393.9,False,False,False,False,False,False,True,False,False
2024-11-11,2365.413545403001,2377.683739683638,2343.531533547462,2355.801727828099,6570249,2449.041882616879,2240.2099748323535,2148.188712659435,47.29442878489384,46.94498868981782,74.18539068848189,-27.24040199866407,5694869.7,False,False,False,False,False,False,True,False,False
2024-11-12,2340.0808628036634,2356.553737429483,2312.151745730648,2328.624620356468,5454195,2449.3806960199327,2246.32015047623,2150.0488766563117,43.94068901444873,35.69048082514337,66.48640871581419,-30.795927890670825,5649590.25,False,False,False,False,False,False,True,False,False
2024-11-13,2297.7876623999946,2299.4064587362573,2288.3698289535437,2289.9886252898064,5864970,2445.3879553913475,2251.319348802251,2151.476833275021,39.637421679287186,23.384043651489264,57.86593570294921,-34.481892051459944,5754836.65,False,False,False,False,False,False,True,False,False
2024-11-14,2268.846007741299,2287.4784867240005,2262.0870173766443,2280.7194963593456,7368059,2437.153376841973,2256.533461889188,2152.782314720317,38.65924712554731,12.736345624669411,48.840017687293255,-36.10367206262384,5845668.95,False,False,False,False,False,False,True,False,False
2024-11-15,2272.523979015383,2293.9240276111095,2240.1700333374756,2261.5700819332023,9461749,2427.313500274039,2261.187956346092,2153.870192392446,36.64713468303318,2.721399915820257,39.61629413299866,-36.894894217178404,6134864.7,False,False,False,False,False,False,True,False,False
2024-11-18,2258.7828532038807,2273.5313201133013,2243.67708326991,2258.4255501793305,7018393,2417.417519084433,2266.201107509411,2154.9053939546925,36.31290499932354,-5.406926462257616,30.611650013947408,-36.01857647620503,6149242.5,False,False,False,False,False,False,False,False,False
2024-11-19,2291.594023078265,2297.481590660299,2272.821211899781,2278.708779481815,7369477,2409.5981271027586,2270.7571004910096,2156.119152636331,40.107317625555076,-10.095620558134215,22.470195899531085,-32.5658164576653,6306499.95,False,False,False,False,False,False,True,False,False
2024-11-20,2271.375599682648,2272.76944968925,2252.30457535831,2253.698425364912,4802370,2399.9401806161322,2274.8687433460523,2157.06652421622,37.16685066650066,-15.649176995190828,14.846321320586702,-30.49549831577753,6520559.8,False,False,False,False,False,False,False,False,False
2024-11-21,2225.3657268987945,2236.5224714837905,2224.5175365037594,2235.6742810887554,5942146,2387.123564461941,2278.6465427402227,2157.822368032302,35.16591072592284,-21.259739251436258,7.62510920618211,-28.884848457618368,6422234.5,False,False,False,False,False,False,False,False,False
2024-11-22,2219.555189068281,2225.818755545322,2207.9202280329,2214.183794509941,7467739,2373.6337490248607,2282.299969763982,2158.3591435225653,32.89213986858998,-27.12754348980843,0.6745786669840017,-27.802122156792432,6707392.2,False,False,False,False,False,False,False,False,False
2024-11-25,2259.1599026502768,2261.0516237476736,2233.611243922672,2235.502965020069,3216332,2361.3243522251805,2286.316686456672,2159.086915423485,37.22822662062228,-29.715005647385624,-5.403338195889924,-24.3116674514957,6427624.0,False,False,False,False,False,False,False,False,False
2024-11-26,2292.1642776825483,2303.2675078053176,2275.7994741539464,2286.9027042767157,5642235,2349.2322890490036,2291.4898151320554,2160.281455506226,46.24620160371187,-27.303322945271248,-9.78333514576619,-17.51998779950506,6197728.7,False,False,False,False,False,False,False,False,False
2024-11-27,2314.2615968707323,2327.4203713061565,2305.8514288141896,2319.010203249614,4855753,2338.4039140542563,2297.28304346331,2161.7511661334793,50.983365015153,-22.54139700195583,-12.334947517004117,-10.206449484951712,6145992.45,False,False,False,False,False,False,True,False,False
2024-11-28,2281.2141342099508,2289.447021714921,2276.1555095853982,2284.3883970903685,8371477,2328.621666542541,2302.001858872612,2162.876278344093,46.25020885899834,-21.315514808336047,-14.131060975270504,-7.184453833065543,5987664.7,False,False,False,False,False,False,False,False,False
2024-11-29,2262.141704150831,2276.800072911278,2249.7701145750093,2264.4284833354563,6859200,2315.5877340522866,2306.1846394654767,2163.7994802076505,43.72967679119987,-21.704397778873954,-15.645728335991194,-6.05866944288276,6209299.85,False,False,False,False,False,False,False,False,False
2024-12-02,2334.698686431314,2346.887504388288,2310.9092678406887,2323.098085797663,7824915,2307.099745034696,2311.4804754807074,2165.234602780534,52.008718073824966,-17.08153839665283,-15.932890348123523,-1.1486480485293082,6428095.15,False,False,False,False,False,False,True,False,False
